DATE,pred,ci_lower,ci_upper,pred_acc,pred_vel,country,npi_stringency_index,tests_new_per_thousand,stats_population_density,stats_population_urban,stats_population,infections_var,risk_index,latitude,longitude
2020-05-14,219569.8332890347,219456.30802321146,219683.35855485793,-1.3523070395959216,4712.871927867285,GBR,69.44,0.972,272.898,17831615.0,67886004.0,0.02564512605930447,0.4347804805558325,53.317942099999996,-60.46424991856307
2020-05-15,225046.14942060655,224932.91907624036,225159.37976497275,8.618066862929995,4865.673535170369,GBR,69.44,1.03,272.898,17831615.0,67886004.0,0.024941113492412237,0.43467667827869283,53.317942099999996,-60.46424991856307
2020-05-16,230426.71553019524,230312.59301907057,230540.83804131992,8.437850697201974,4871.672886917483,GBR,69.44,1.039,272.898,17831615.0,67886004.0,0.023908723270499088,0.4345244691190999,53.317942099999996,-60.46424991856307
2020-05-17,235705.483335722,235589.9747909426,235820.99188050142,1.4029209372555569,4773.086475244172,GBR,69.44,1.04,272.898,17831615.0,67886004.0,0.02290866227633681,0.43437703815060225,53.317942099999996,-60.46424991856307
2020-05-18,240807.9411413148,240688.86782636985,240927.01445625976,-10.421225006424157,4596.543301990802,GBR,69.44,0.5429999999999999,272.898,17831615.0,67886004.0,0.02164759908586955,0.4341911462761337,53.317942099999996,-60.46424991856307
2020-05-19,245320.9471972892,245200.78099657,245441.1133980084,-29.38636394585863,4303.114905866068,GBR,69.44,1.079,272.898,17831615.0,67886004.0,0.018741101454482267,0.43376277338684394,53.317942099999996,-60.46424991856307
2020-05-20,249056.2475460663,248932.31539889227,249180.17969324032,-52.402577325161786,3932.4830704277583,GBR,69.44,0.934,272.898,17831615.0,67886004.0,0.015226177753883796,0.4332448601345556,53.317942099999996,-60.46424991856307
2020-05-21,252028.16001469677,251904.5928949628,252151.72713443072,-76.51624288883762,3528.873066137554,GBR,69.44,1.252,272.898,17831615.0,67886004.0,0.011932695918743352,0.4327597079600574,53.317942099999996,-60.46424991856307
2020-05-22,254430.95545666644,254305.92473200348,254555.9861813294,-95.20400725638518,3176.1071056762116,GBR,69.44,0.992,272.898,17831615.0,67886004.0,0.009533837178470783,0.43240642091505976,53.317942099999996,-60.46424991856307
2020-05-23,256414.399100663,256296.597251219,256532.20095010698,-109.41218463048627,2869.5056485873147,GBR,69.44,0.987,272.898,17831615.0,67886004.0,0.00779560663299228,0.43215046947248503,53.317942099999996,-60.46424991856307
2020-05-24,258156.68110020738,258039.56486885517,258273.7973315596,-116.75105104217727,2648.880833371374,GBR,69.44,0.526,272.898,17831615.0,67886004.0,0.006794790018248564,0.43200311737913816,53.317942099999996,-60.46424991856307
2020-05-25,259742.35189744688,259625.26702903069,259859.43676586307,-126.08719445203658,2390.519430104665,GBR,69.44,0.8240000000000001,272.898,17831615.0,67886004.0,0.006142280689702462,0.4319070536943108,53.317942099999996,-60.46424991856307
2020-05-26,261203.23173206113,261085.92983699782,261320.53362712445,-137.87238239603064,2087.5817848058928,GBR,69.44,0.68,272.898,17831615.0,67886004.0,0.005624342060285281,0.4318308054138665,53.317942099999996,-60.46424991856307
2020-05-27,262104.0638545647,261986.45434623904,262221.6733628904,-171.67046673952262,1425.928659826805,GBR,69.44,0.917,272.898,17831615.0,67886004.0,0.0034487786254790986,0.43151056539730015,53.317942099999996,-60.46424991856307
2020-05-28,262585.2566446124,262467.3855544931,262703.1277347317,-192.55124098340605,937.3826080854062,GBR,69.44,1.095,272.898,17831615.0,67886004.0,0.0018358845069823548,0.43127318649226487,53.317942099999996,-60.46424991856307
2020-05-29,262892.34202203754,262774.9526726604,263009.7313714147,-195.47822074901612,699.5679688845656,GBR,69.44,1.15,272.898,17831615.0,67886004.0,0.0011694692282009367,0.43117511553429794,53.317942099999996,-60.46424991856307
2020-05-30,263121.3174503467,263000.3232064188,263242.31169427466,-188.13504959823726,618.6003707020592,GBR,69.44,1.037,272.898,17831615.0,67886004.0,0.000870985539358049,0.43113119184859966,53.317942099999996,-60.46424991856307
2020-05-31,263406.6315925079,263289.68659278273,263523.57659223303,-176.88993697998697,602.6156888206161,GBR,69.44,0.8390000000000001,272.898,17831615.0,67886004.0,0.0010843444572483651,0.43116258879740665,53.317942099999996,-60.46424991856307
2020-06-01,263755.0292017401,263641.4482887611,263868.61011471914,-169.87565624608746,535.5534277384767,GBR,67.59,0.8079999999999999,272.898,17831615.0,67886004.0,0.001322660736086556,0.43301354542393894,53.317942099999996,-60.46424991856307
2020-06-02,264992.76658788434,264878.3844367055,265107.1487390632,-146.2323955336877,734.2986769876451,GBR,67.59,1.071,272.898,17831615.0,67886004.0,0.004692753688489981,0.4335100531112428,53.317942099999996,-60.46424991856307
2020-06-03,266907.56882144586,266794.46907146485,267020.6685714269,-127.13138337254355,886.8694577470098,GBR,67.59,1.176,272.898,17831615.0,67886004.0,0.0072258660423716314,0.43388333841349314,53.317942099999996,-60.46424991856307
2020-06-04,269173.749117732,269059.19960817316,269288.2986272908,-112.5781372064339,988.1114069968771,GBR,67.59,1.128,272.898,17831615.0,67886004.0,0.00849050593167,0.4340697267808199,53.317942099999996,-60.46424991856307
2020-06-05,271620.4376472214,271502.8271358475,271738.0481585953,-98.0965453673944,1092.6880737101035,GBR,67.59,1.214,272.898,17831615.0,67886004.0,0.00908962533496993,0.43415803423158966,53.317942099999996,-60.46424991856307
2020-06-06,274121.8273977014,274001.6654777711,274241.9893176317,-88.22013172168964,1144.2821769897907,GBR,67.59,1.128,272.898,17831615.0,67886004.0,0.009209136735611967,0.434175650163903,53.317942099999996,-60.46424991856307
2020-06-07,276756.07159869536,276636.3770355498,276875.76616184093,-78.86968257109847,1196.9973899319443,GBR,67.59,1.032,272.898,17831615.0,67886004.0,0.00960975718716539,0.4342347026699014,53.317942099999996,-60.46424991856307
2020-06-08,279135.92783968314,279015.65854905924,279256.19713030703,-73.2600731545569,1201.5154815488208,GBR,73.15,0.677,272.898,17831615.0,67886004.0,0.008599111221807787,0.4286305820451404,53.317942099999996,-60.46424991856307
